id,creator,product_id,data,produto,seller_sku,gmv,comissao,pedidos
josypestanashop|1731763836201109087|2026-04-20,josypestanashop,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
dicasdathayoficial|1731763836201109087|2026-04-20,dicasdathayoficial,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
leticiafariasarantes|1731763836201109087|2026-04-20,leticiafariasarantes,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
deysedam|1731763836201109087|2026-04-20,deysedam,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
dinhacampello|1731763836201109087|2026-04-20,dinhacampello,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
alexnovidades40|1731763836201109087|2026-04-20,alexnovidades40,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
nati_sus|1734202787355592287|2026-04-20,nati_sus,1734202787355592287,2026-04-20,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,79.9,0.0,1
familiamichelon|1731763836201109087|2026-04-20,familiamichelon,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
carinaba89|1731763836201109087|2026-04-20,carinaba89,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
talitabrazsouza|1731763836201109087|2026-04-20,talitabrazsouza,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
mariamalu999|1731763836201109087|2026-04-20,mariamalu999,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
hitalasantiago|1731763836201109087|2026-04-20,hitalasantiago,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
ajoicyemanuelly|1731763836201109087|2026-04-20,ajoicyemanuelly,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
dicanoclique|1731763836201109087|2026-04-20,dicanoclique,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
isnta.quessiasilva2126|1731763836201109087|2026-04-20,isnta.quessiasilva2126,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
maritips_|1731763836201109087|2026-04-20,maritips_,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
deusinha.s2|1731763836201109087|2026-04-20,deusinha.s2,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,0.0,1
bialuzzmodas|1731763836201109087|2026-04-20,bialuzzmodas,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,0.0,1
jehfigueiredocreator|1731763836201109087|2026-04-20,jehfigueiredocreator,1731763836201109087,2026-04-20,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
natmarquesvi|1731763836201109087|2026-04-21,natmarquesvi,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,35786.29,3509.13,478
tacianecreator|1731763836201109087|2026-04-21,tacianecreator,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,2549.09,104.56,31
thainabeautyoficial|1731763836201109087|2026-04-21,thainabeautyoficial,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1822.28,86.35,22
ericamcabeluda|1731763836201109087|2026-04-21,ericamcabeluda,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1662.48,70.37,21
laianenovaisss|1731763836201109087|2026-04-21,laianenovaisss,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1118.6,63.92,14
pattylazzarotto|1731763836201109087|2026-04-21,pattylazzarotto,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1038.7,55.93,13
someoneduda|1731763836201109087|2026-04-21,someoneduda,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,943.38,14.44,12
psi.mirellarodrigues|1733690547643385439|2026-04-21,psi.mirellarodrigues,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,879.89,88.0,11
.familiapimentel|1731763836201109087|2026-04-21,.familiapimentel,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,878.9,7.99,11
natmarquesvi|1733690547643385439|2026-04-21,natmarquesvi,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,799.9,96.0,10
psi.mirellarodrigues|1731763836201109087|2026-04-21,psi.mirellarodrigues,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,769.89,77.0,10
laryoliveiira_|1731763836201109087|2026-04-21,laryoliveiira_,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,639.82,63.99,9
alinecavanellas|1733538126820050527|2026-04-21,alinecavanellas,1733538126820050527,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,569.4,28.47,6
anapaulaferreir068|1731763836201109087|2026-04-21,anapaulaferreir068,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,549.39,54.94,7
arenatajardim|1731763836201109087|2026-04-21,arenatajardim,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,543.88,54.39,6
tathianeresende|1731763836201109087|2026-04-21,tathianeresende,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,479.4,38.34,6
escuta.amiga|1731763836201109087|2026-04-21,escuta.amiga,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,15.98,5
leticiatsec|1733537963414488671|2026-04-21,leticiatsec,1733537963414488671,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,379.6,37.96,4
maiconeandreia|1731763836201109087|2026-04-21,maiconeandreia,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,369.77,44.38,4
gleysaaguiar|1731763836201109087|2026-04-21,gleysaaguiar,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,319.6,0.0,4
francruz.26|1731763836201109087|2026-04-21,francruz.26,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,311.89,31.19,4
nati_sus|1734202787355592287|2026-04-21,nati_sus,1734202787355592287,2026-04-21,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,239.7,0.0,3
gab_caroline|1731763836201109087|2026-04-21,gab_caroline,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
thami.brambilla|1731763836201109087|2026-04-21,thami.brambilla,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,231.99,23.2,3
thainabeautyoficial|1733537963414488671|2026-04-21,thainabeautyoficial,1733537963414488671,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,189.8,18.98,1
monicap.pereira|1733690547643385439|2026-04-21,monicap.pereira,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,189.8,9.49,2
alinecavanellas|1733690547643385439|2026-04-21,alinecavanellas,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,189.8,9.49,2
jessicamesant|1731763836201109087|2026-04-21,jessicamesant,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,0.0,2
psi.mirellarodrigues|1732670078583801439|2026-04-21,psi.mirellarodrigues,1732670078583801439,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,159.8,15.98,2
natmarquesvi|1732670078583801439|2026-04-21,natmarquesvi,1732670078583801439,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,159.8,15.98,2
deusinha.s2|1731763836201109087|2026-04-21,deusinha.s2,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,6.39,2
natmarquesvi|1734713315420767839|2026-04-21,natmarquesvi,1734713315420767839,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,159.8,19.18,2
numarchi|1731763836201109087|2026-04-21,numarchi,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,7.99,2
alinecavanellas|1731763836201109087|2026-04-21,alinecavanellas,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,7.22,2
danijeans|1732620602328647263|2026-04-21,danijeans,1732620602328647263,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,149.98,15.0,2
danijeans|1731763836201109087|2026-04-21,danijeans,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,149.89,14.99,2
daily.ksb|1731763836201109087|2026-04-21,daily.ksb,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,149.89,11.99,2
_mareiis|1731763836201109087|2026-04-21,_mareiis,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,139.98,14.0,2
jackmundomabu|1731763836201109087|2026-04-21,jackmundomabu,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,139.98,14.0,2
natmarquesvi|1734190087073400415|2026-04-21,natmarquesvi,1734190087073400415,2026-04-21,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,129.8,15.58,1
francruz.26|1733690547643385439|2026-04-21,francruz.26,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,9.49,1
.ana.paulaaa|1733690547643385439|2026-04-21,.ana.paulaaa,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,7.59,1
laianenovaisss|1733491008023201375|2026-04-21,laianenovaisss,1733491008023201375,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,94.9,9.49,1
robertakguilherme|1733537963414488671|2026-04-21,robertakguilherme,1733537963414488671,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,9.49,1
nati_sus|1733537963414488671|2026-04-21,nati_sus,1733537963414488671,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,9.49,1
eu.lidiannemartins|1733690547643385439|2026-04-21,eu.lidiannemartins,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,0.0,1
ml5lhbazc2|1733538126820050527|2026-04-21,ml5lhbazc2,1733538126820050527,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,94.9,0.0,1
leticiatsec|1733491089938155103|2026-04-21,leticiatsec,1733491089938155103,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54836,94.9,9.49,1
robertakguilherme|1733690547643385439|2026-04-21,robertakguilherme,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,0.0,1
thainabeautyoficial|1733538126820050527|2026-04-21,thainabeautyoficial,1733538126820050527,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,94.9,9.49,1
anac.coutinho|1734765545306621535|2026-04-21,anac.coutinho,1734765545306621535,2026-04-21,Blusa Feminina Jeans Bata Tomara Que Caia Candy Colors,REF579P,94.9,7.59,1
pattylazzarotto|1733490894440269407|2026-04-21,pattylazzarotto,1733490894440269407,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,94.9,0.0,1
vanessarrferreiraa|1732670078583801439|2026-04-21,vanessarrferreiraa,1732670078583801439,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,0.0,1
leticiatsec|1732670078583801439|2026-04-21,leticiatsec,1732670078583801439,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
pattylazzarotto|1734190087073400415|2026-04-21,pattylazzarotto,1734190087073400415,2026-04-21,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,82.9,0.0,1
natmarquesvi|1733538126820050527|2026-04-21,natmarquesvi,1733538126820050527,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,79.99,9.6,1
jesialvescreator|1732620602328647263|2026-04-21,jesialvescreator,1732620602328647263,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.99,8.0,1
dpaula57|1733690547643385439|2026-04-21,dpaula57,1733690547643385439,2026-04-21,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,79.99,8.0,1
maiconeandreia|1733537963414488671|2026-04-21,maiconeandreia,1733537963414488671,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,79.99,9.6,1
maiconeandreia|1733491008023201375|2026-04-21,maiconeandreia,1733491008023201375,2026-04-21,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,79.99,9.6,1
lidi_giehl|1731763836201109087|2026-04-21,lidi_giehl,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
jucoelhomoraes|1731763836201109087|2026-04-21,jucoelhomoraes,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
maciel.bre|1731763836201109087|2026-04-21,maciel.bre,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
fabiolasantanafs|1731763836201109087|2026-04-21,fabiolasantanafs,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
zckak1|1731763836201109087|2026-04-21,zckak1,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
marianemiguel6|1731763836201109087|2026-04-21,marianemiguel6,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
paolaluna.b|1731763836201109087|2026-04-21,paolaluna.b,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
athaisfavero|1731763836201109087|2026-04-21,athaisfavero,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
silsantiagotrc|1731763836201109087|2026-04-21,silsantiagotrc,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
adv.dayane|1732670078583801439|2026-04-21,adv.dayane,1732670078583801439,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,79.9,7.99,1
ninnaromanno|1731763836201109087|2026-04-21,ninnaromanno,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
lidikpf6|1731763836201109087|2026-04-21,lidikpf6,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
camilareisaf|1731763836201109087|2026-04-21,camilareisaf,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
hitalasantiago|1731763836201109087|2026-04-21,hitalasantiago,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
hozanaribeiro_|1731763836201109087|2026-04-21,hozanaribeiro_,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
biscuit.da.edi|1731763836201109087|2026-04-21,biscuit.da.edi,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
conecteshopping|1731763836201109087|2026-04-21,conecteshopping,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
ciellecostaa|1731763836201109087|2026-04-21,ciellecostaa,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
ahahazou|1731763836201109087|2026-04-21,ahahazou,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
lidigiehll|1731763836201109087|2026-04-21,lidigiehll,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
talitabrazsouza|1731763836201109087|2026-04-21,talitabrazsouza,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
brenda.theblushlab|1731763836201109087|2026-04-21,brenda.theblushlab,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
adv.dayane|1734202787355592287|2026-04-21,adv.dayane,1734202787355592287,2026-04-21,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,79.9,0.0,1
mariaaugustareiss|1731763836201109087|2026-04-21,mariaaugustareiss,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
gabbizie|1731763836201109087|2026-04-21,gabbizie,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
jucmooraes|1731763836201109087|2026-04-21,jucmooraes,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
mirellavilas|1731763836201109087|2026-04-21,mirellavilas,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
marrye.shop|1731763836201109087|2026-04-21,marrye.shop,1731763836201109087,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
natmarquesvi|1732620602328647263|2026-04-21,natmarquesvi,1732620602328647263,2026-04-21,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,69.99,7.0,1
psi.mirellarodrigues|1731763836201109087|2026-04-22,psi.mirellarodrigues,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,4559.26,448.0,61
natmarquesvi|1731763836201109087|2026-04-22,natmarquesvi,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,2449.03,249.14,31
tacianecreator|1731763836201109087|2026-04-22,tacianecreator,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1438.2,47.95,18
thainabeautyoficial|1731763836201109087|2026-04-22,thainabeautyoficial,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1270.69,39.95,16
laianenovaisss|1731763836201109087|2026-04-22,laianenovaisss,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1198.5,39.95,15
ericamcabeluda|1731763836201109087|2026-04-22,ericamcabeluda,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1030.99,55.16,13
psi.mirellarodrigues|1733690547643385439|2026-04-22,psi.mirellarodrigues,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,894.8,89.49,11
natmarquesvi|1734314781918922335|2026-04-22,natmarquesvi,1734314781918922335,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,814.0,81.4,10
pattylazzarotto|1731763836201109087|2026-04-22,pattylazzarotto,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,559.3,7.99,7
alinecavanellas|1733690547643385439|2026-04-22,alinecavanellas,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,474.5,18.98,5
.familiapimentel|1731763836201109087|2026-04-22,.familiapimentel,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,471.69,15.21,6
numarchi|1731763836201109087|2026-04-22,numarchi,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,31.96,5
someoneduda|1731763836201109087|2026-04-22,someoneduda,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,381.88,15.98,5
monicap.pereira|1733690547643385439|2026-04-22,monicap.pereira,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,379.6,18.98,4
natmarquesvi|1733690547643385439|2026-04-22,natmarquesvi,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,349.78,41.98,4
hitalasantiago|1731763836201109087|2026-04-22,hitalasantiago,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,319.6,15.98,3
alinecavanellas|1733538126820050527|2026-04-22,alinecavanellas,1733538126820050527,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,284.7,18.98,3
robertakguilherme|1733690547643385439|2026-04-22,robertakguilherme,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,284.7,18.98,3
francruz.26|1731763836201109087|2026-04-22,francruz.26,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
arenatajardim|1731763836201109087|2026-04-22,arenatajardim,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
gab_caroline|1731763836201109087|2026-04-22,gab_caroline,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
nati_sus|1733537963414488671|2026-04-22,nati_sus,1733537963414488671,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,189.8,18.98,2
natmarquesvi|1733490894440269407|2026-04-22,natmarquesvi,1733490894440269407,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,189.8,9.49,2
natmarquesvi|1732670078583801439|2026-04-22,natmarquesvi,1732670078583801439,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,179.98,19.8,2
edja.shop|1731763836201109087|2026-04-22,edja.shop,1731763836201109087,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,152.09,15.21,2
marciamichelle._|1734314781918922335|2026-04-22,marciamichelle._,1734314781918922335,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,7.59,1
robertakguilherme|1733537963414488671|2026-04-22,robertakguilherme,1733537963414488671,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,0.0,1
leticiatsec|1733537963414488671|2026-04-22,leticiatsec,1733537963414488671,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,0.0,1
pandora.maria.shihtzu|1733537963414488671|2026-04-22,pandora.maria.shihtzu,1733537963414488671,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,7.59,1
bymarciamichelle._|1734314781918922335|2026-04-22,bymarciamichelle._,1734314781918922335,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,7.59,1
marcianoschang_achadinho|1734314781918922335|2026-04-22,marcianoschang_achadinho,1734314781918922335,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
alinecavanellas|1734314781918922335|2026-04-22,alinecavanellas,1734314781918922335,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
leticiatsec|1733490894440269407|2026-04-22,leticiatsec,1733490894440269407,2026-04-22,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,94.9,0.0,1
maiconeandreia|1733690547643385439|2026-04-22,maiconeandreia,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,11.39,1
ml5lhbazc2|1733538126820050527|2026-04-22,ml5lhbazc2,1733538126820050527,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,94.9,0.0,1
alinecavanellas|1733537963414488671|2026-04-22,alinecavanellas,1733537963414488671,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,9.49,1
coisinhasqueamoo|1733690547643385439|2026-04-22,coisinhasqueamoo,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,7.59,1
tacianecreator|1733690547643385439|2026-04-22,tacianecreator,1733690547643385439,2026-04-22,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,11.39,1
pattylazzarotto|1733491089938155103|2026-04-22,pattylazzarotto,1733491089938155103,2026-04-22,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54836,94.9,9.49,1
